id,event,date
998,A,2024-02-11
998,D,2024-03-02
998,D,2024-03-22
998,D,2024-04-11
998,G,2024-05-01
998,G,2024-05-21
998,A,2024-06-10
998,A,2024-06-30
998,G,2024-07-20
999,G,2024-01-17
999,B,2024-02-22
999,D,2024-03-29
999,B,2024-05-04
999,C,2024-06-09
999,D,2024-07-15
1000,F,2024-01-12
1000,F,2024-02-17
1000,E,2024-03-24
1000,D,2024-04-29
1000,E,2024-06-04
1000,B,2024-07-10
